# FEAT_ID     Score                   Feature Expression
2670          140.024558001906257     (((chi_BX_ratio / log_rA_rB_ratio) - (rB_rX_ratio / chi_BX_ratio)) * ((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)))
2671          140.024685468420216     (((chi_BX_ratio / log_rA_rB_ratio) / nB) - ((chi_BX_ratio^2) * (chi_AX_ratio * rB_rX_ratio)))
2672          140.02472810056031      (((chi_BX_ratio / chi_AX_ratio) + (log_rA_rB_ratio / chi_BX_ratio)) + (1.0 / (log_rA_rB_ratio * nB)))
2673          140.024763690290627     (((chi_BX_ratio - log_rA_rB_ratio) - (log_rA_rB_ratio / nB)) - ((chi_BX_ratio / nB) / (chi_AX_ratio * log_rA_rB_ratio)))
2674          140.024776022477056     (((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2675          140.02502052231489      (((chi_BX_ratio / log_rA_rB_ratio) / (chi_BX_ratio - nB)) * ((chi_AX_ratio^2) - (nB / chi_AX_ratio)))
2676          140.025045434475942     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) / ((rB_rX_ratio / chi_BX_ratio) - (nB / chi_BX_ratio)))
2677          140.025420681846157     (((chi_AX_ratio - log_rA_rB_ratio) + (rB_rX_ratio / nB)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2678          140.025766629903018     (((chi_BX_ratio * rB_rX_ratio) + (rB_rX_ratio^2)) + ((rB_rX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
2679          140.025772499189202     (((chi_BX_ratio / log_rA_rB_ratio) - rB_rX_ratio) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_AX_ratio * nB)))
2680          140.025889854356137     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio + rB_rX_ratio)) - ((chi_AX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2681          140.026404800885643     (((chi_BX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_BX_ratio^2) / log_rA_rB_ratio))
2682          140.02656010171529      (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) + ((chi_BX_ratio * rB_rX_ratio) * (chi_AX_ratio + nB)))
2683          140.026699790882162     (((chi_BX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + nB)) - ((chi_BX_ratio * log_rA_rB_ratio) * (chi_BX_ratio - log_rA_rB_ratio)))
2684          140.026759340307535     (((chi_BX_ratio / log_rA_rB_ratio) - (rB_rX_ratio / nB)) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_BX_ratio * nB)))
2685          140.027367919978133     (((chi_BX_ratio + rB_rX_ratio) * (rB_rX_ratio / nB)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2686          140.027435882017357     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) * (rB_rX_ratio - nB)))
2687          140.028008968287025     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2688          140.028051954849985     (((chi_BX_ratio * chi_AX_ratio)^2) - ((chi_BX_ratio + chi_AX_ratio) / (log_rA_rB_ratio * nB)))
2689          140.028125571962221     (((chi_BX_ratio + chi_AX_ratio) * (chi_BX_ratio / nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2690          140.02814240165651      (((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio^2)) - ((chi_BX_ratio - log_rA_rB_ratio) - (chi_AX_ratio * log_rA_rB_ratio)))
2691          140.028150684549757     (((chi_BX_ratio / log_rA_rB_ratio) - rB_rX_ratio) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_BX_ratio * nB)))
2692          140.028648211950127     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) * (chi_AX_ratio + nB)))
2693          140.02898573107791      (((chi_BX_ratio * nB) * (chi_AX_ratio - log_rA_rB_ratio)) - ((chi_AX_ratio / log_rA_rB_ratio) + (rB_rX_ratio / nB)))
2694          140.029293730153881     (((chi_BX_ratio + chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio + rB_rX_ratio) * (chi_BX_ratio^2)))
2695          140.029315799647691     (((chi_AX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * rB_rX_ratio)) + ((log_rA_rB_ratio + rB_rX_ratio) / (chi_AX_ratio * rB_rX_ratio)))
2696          140.029346958481796     (((chi_BX_ratio + chi_AX_ratio) - (1.0 / rB_rX_ratio)) + ((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
2697          140.029735033729366     (((chi_BX_ratio + chi_AX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) / ((log_rA_rB_ratio + nB) - (nB^2)))
2698          140.029907121396889     (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio - log_rA_rB_ratio)) + ((chi_AX_ratio / log_rA_rB_ratio) / (chi_AX_ratio + nB)))
2699          140.029931374487319     (((chi_BX_ratio / log_rA_rB_ratio) - (rB_rX_ratio - nB)) / ((chi_BX_ratio + nB) - (log_rA_rB_ratio / chi_AX_ratio)))
2700          140.030246865328195     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio - rB_rX_ratio)))
2701          140.030284449436067     (((1.0 / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((chi_AX_ratio * rB_rX_ratio) - (rB_rX_ratio + nB)))
2702          140.030620094816527     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)) / ((chi_BX_ratio + rB_rX_ratio) - (chi_BX_ratio / nB)))
2703          140.030874632986183     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio * rB_rX_ratio)) - ((chi_BX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2704          140.030876105646939     (((chi_BX_ratio + log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio - log_rA_rB_ratio) - (1.0 / chi_AX_ratio)))
2705          140.031061186056661     (((chi_BX_ratio * chi_AX_ratio) - (log_rA_rB_ratio / nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2706          140.031069177442021     (((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio + rB_rX_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2707          140.031073266116096     (((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio + rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2708          140.031318890010482     (((chi_AX_ratio / log_rA_rB_ratio) + log_rA_rB_ratio) - ((chi_AX_ratio^2) * (rB_rX_ratio * nB)))
2709          140.031578036445893     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) - ((chi_AX_ratio * nB) + (rB_rX_ratio^2)))
2710          140.031578036445893     (((chi_AX_ratio / log_rA_rB_ratio) - (chi_AX_ratio * nB)) + ((log_rA_rB_ratio * nB) - (rB_rX_ratio^2)))
2711          140.031578036445893     (((chi_AX_ratio / log_rA_rB_ratio) - (rB_rX_ratio^2)) - ((chi_AX_ratio - log_rA_rB_ratio) * nB))
2712          140.031624278167612     (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio - rB_rX_ratio)) - ((rB_rX_ratio / nB) / (log_rA_rB_ratio * nB)))
2713          140.031714150034077     (((chi_BX_ratio - log_rA_rB_ratio) * (rB_rX_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2714          140.031858329265845     (((chi_BX_ratio / log_rA_rB_ratio) - (rB_rX_ratio - nB)) / ((chi_AX_ratio * rB_rX_ratio) * (rB_rX_ratio - nB)))
2715          140.031868877277532     (((chi_BX_ratio^2) / (rB_rX_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2716          140.03193682137271      (((log_rA_rB_ratio - rB_rX_ratio) + (1.0 / log_rA_rB_ratio)) * ((nB / rB_rX_ratio) / (rB_rX_ratio - nB)))
2717          140.03193682137271      (((log_rA_rB_ratio - rB_rX_ratio) + (1.0 / log_rA_rB_ratio)) / ((rB_rX_ratio / nB) * (rB_rX_ratio - nB)))
2718          140.031988333110576     (((chi_AX_ratio * log_rA_rB_ratio) - log_rA_rB_ratio) / ((chi_BX_ratio - nB) * (log_rA_rB_ratio - nB)))
2719          140.032378791993153     (((chi_BX_ratio / log_rA_rB_ratio) + (1.0 / nB)) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_AX_ratio * nB)))
2720          140.032564061410767     (((chi_BX_ratio^2) / (chi_AX_ratio + log_rA_rB_ratio)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2721          140.032564265260987     (((chi_BX_ratio + chi_AX_ratio) * (chi_AX_ratio * rB_rX_ratio)) - ((chi_AX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2722          140.032634992165072     (((chi_BX_ratio + chi_AX_ratio) * (rB_rX_ratio / nB)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2723          140.032803502043294     (((chi_BX_ratio + chi_AX_ratio) - log_rA_rB_ratio) - ((chi_BX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2724          140.03288972772296      (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_BX_ratio)) / ((chi_AX_ratio + rB_rX_ratio) - (chi_AX_ratio / nB)))
2725          140.03299637062878      (((chi_BX_ratio - log_rA_rB_ratio) - (1.0 / chi_AX_ratio)) + ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
2726          140.033068253506656     (((chi_BX_ratio + rB_rX_ratio) - (1.0 / rB_rX_ratio)) - ((chi_AX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2727          140.033138181365871     (((chi_BX_ratio - rB_rX_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio - rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2728          140.033207887334584     (((chi_BX_ratio * rB_rX_ratio) * (chi_AX_ratio * rB_rX_ratio)) * ((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)))
2729          140.033317035251514     (((chi_AX_ratio + rB_rX_ratio) - (log_rA_rB_ratio / rB_rX_ratio)) + ((nB / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
2730          140.033377670678306     (((chi_BX_ratio + chi_AX_ratio) - (1.0 / rB_rX_ratio)) - ((chi_BX_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2731          140.033393774101796     (((chi_BX_ratio + chi_AX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) + ((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
2732          140.033467104863007     (((chi_AX_ratio - log_rA_rB_ratio) * (chi_AX_ratio - nB)) + ((1.0 / log_rA_rB_ratio) + log_rA_rB_ratio))
2733          140.034611091770387     (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio + nB)) - ((chi_BX_ratio^2) - (chi_BX_ratio / nB)))
2734          140.034830169273278     (((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio + nB)) + (log_rA_rB_ratio / (chi_AX_ratio^2)))
2735          140.035312917908414     (((chi_AX_ratio^2) - (log_rA_rB_ratio / chi_AX_ratio)) + ((rB_rX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)))
2736          140.035719563734574     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio - rB_rX_ratio)) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_BX_ratio * nB)))
2737          140.03573330143746      (((chi_BX_ratio * chi_AX_ratio) - (1.0 / nB)) - ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)))
2738          140.03609066495585      (((chi_BX_ratio * chi_AX_ratio) / (rB_rX_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2739          140.036302467907376     (((chi_BX_ratio / log_rA_rB_ratio) + nB) / ((chi_BX_ratio^2) - (log_rA_rB_ratio - nB)))
2740          140.036321875806721     (((chi_BX_ratio^2) / (chi_BX_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2741          140.036792293649455     (((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio + rB_rX_ratio)) + ((chi_BX_ratio - log_rA_rB_ratio) * (rB_rX_ratio - nB)))
2742          140.036802303694543     (((chi_AX_ratio + nB) - (1.0 / log_rA_rB_ratio)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio))
2743          140.036869857374086     (((chi_AX_ratio + rB_rX_ratio) * (rB_rX_ratio / nB)) * ((chi_AX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2744          140.036869857374086     (((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / nB)) * ((chi_AX_ratio + rB_rX_ratio) * (rB_rX_ratio / log_rA_rB_ratio)))
2745          140.037145773128088     (((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)) / ((1.0 / chi_BX_ratio) + (log_rA_rB_ratio - rB_rX_ratio)))
2746          140.037244968484515     (((chi_BX_ratio / log_rA_rB_ratio) / (nB^2)) + ((1.0 / chi_AX_ratio) + (log_rA_rB_ratio / chi_AX_ratio)))
2747          140.037522242569366     (((chi_BX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio^2) - (log_rA_rB_ratio - rB_rX_ratio)))
2748          140.037751032039637     (((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)) + ((chi_AX_ratio^2) * chi_BX_ratio))
2749          140.037760350896349     (((chi_BX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio * nB)) / ((chi_BX_ratio + rB_rX_ratio) * (chi_AX_ratio + nB)))
2750          140.037840467390311     (((chi_AX_ratio / nB) - (1.0 / rB_rX_ratio)) - (chi_AX_ratio / (log_rA_rB_ratio * nB)))
2751          140.037866338117169     (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio^2)) + ((chi_AX_ratio - log_rA_rB_ratio) / (log_rA_rB_ratio * nB)))
2752          140.038107487055072     (((chi_AX_ratio / nB) / (log_rA_rB_ratio * nB)) + ((rB_rX_ratio / chi_AX_ratio) + (1.0 / rB_rX_ratio)))
2753          140.03848552569201      (((chi_BX_ratio * chi_AX_ratio) - (chi_AX_ratio + log_rA_rB_ratio)) - ((chi_BX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + nB)))
2754          140.038773858641662     (((chi_BX_ratio + log_rA_rB_ratio) / (log_rA_rB_ratio * nB)) - ((chi_AX_ratio * nB) + (rB_rX_ratio - nB)))
2755          140.039147620818881     (((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) + (rB_rX_ratio / nB)))
2756          140.039385547017616     (((chi_BX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / rB_rX_ratio)) - ((log_rA_rB_ratio + nB) / (log_rA_rB_ratio * nB)))
2757          140.03943288630802      (((chi_AX_ratio * log_rA_rB_ratio) - (chi_AX_ratio / nB)) - ((log_rA_rB_ratio / rB_rX_ratio) + (1.0 / log_rA_rB_ratio)))
2758          140.03943288630802      (((chi_AX_ratio * log_rA_rB_ratio) - (log_rA_rB_ratio / rB_rX_ratio)) - ((chi_AX_ratio / nB) + (1.0 / log_rA_rB_ratio)))
2759          140.03943288630802      (((chi_AX_ratio * log_rA_rB_ratio) - (1.0 / log_rA_rB_ratio)) - ((chi_AX_ratio / nB) + (log_rA_rB_ratio / rB_rX_ratio)))
2760          140.039543762745609     (((chi_BX_ratio * rB_rX_ratio) - (chi_AX_ratio / log_rA_rB_ratio)) + ((chi_AX_ratio - log_rA_rB_ratio) * (chi_AX_ratio * nB)))
2761          140.039580838717711     (((chi_BX_ratio * chi_AX_ratio) / (chi_AX_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2762          140.039631340221717     (((chi_BX_ratio * rB_rX_ratio) * (chi_BX_ratio^2)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2763          140.040038430242703     (((chi_AX_ratio - log_rA_rB_ratio) + (rB_rX_ratio / nB)) - ((log_rA_rB_ratio + rB_rX_ratio) / (log_rA_rB_ratio * nB)))
2764          140.040092008246802     (((chi_BX_ratio - log_rA_rB_ratio) / (chi_BX_ratio + log_rA_rB_ratio)) * ((chi_BX_ratio + rB_rX_ratio) - (rB_rX_ratio / log_rA_rB_ratio)))
2765          140.040195464955218     (((log_rA_rB_ratio / chi_AX_ratio) * (log_rA_rB_ratio + nB)) / ((chi_AX_ratio - nB) - (log_rA_rB_ratio^2)))
2766          140.040542850351784     (((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)) * ((log_rA_rB_ratio - rB_rX_ratio) - chi_BX_ratio))
2767          140.040592779467573     (((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)) * ((chi_AX_ratio - log_rA_rB_ratio) + (chi_AX_ratio - rB_rX_ratio)))
2768          140.040712359369479     (((chi_AX_ratio / log_rA_rB_ratio) + (chi_AX_ratio + log_rA_rB_ratio)) * ((log_rA_rB_ratio + nB) / (chi_AX_ratio * nB)))
2769          140.040781704053927     (((log_rA_rB_ratio^2) / (chi_AX_ratio^2)) + ((log_rA_rB_ratio + nB) / (log_rA_rB_ratio * nB)))
2770          140.040847843513944     (((chi_BX_ratio - log_rA_rB_ratio) + (log_rA_rB_ratio / nB)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
2771          140.040973117220688     (((chi_BX_ratio - nB) * (chi_AX_ratio - log_rA_rB_ratio)) + ((log_rA_rB_ratio / chi_AX_ratio) + (1.0 / log_rA_rB_ratio)))
2772          140.041077645592452     (((chi_BX_ratio - rB_rX_ratio) - (chi_AX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / rB_rX_ratio) / (chi_AX_ratio + rB_rX_ratio)))
2773          140.041594456375663     (((chi_BX_ratio^2) + (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
2774          140.041751400735393     (((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio^2)) + ((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio + nB)))
2775          140.041977653162121     (((chi_BX_ratio * chi_AX_ratio) * (chi_BX_ratio * nB)) - ((chi_BX_ratio + chi_AX_ratio) / (log_rA_rB_ratio * nB)))
2776          140.042000493217301     (((chi_BX_ratio * chi_AX_ratio)^2) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2777          140.042629025211795     (((chi_BX_ratio + rB_rX_ratio) - (chi_AX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / chi_AX_ratio) / (rB_rX_ratio * nB)))
2778          140.042905862279781     (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)) + ((chi_BX_ratio - nB) + (chi_AX_ratio * nB)))
2779          140.04302485101158      (((chi_BX_ratio * rB_rX_ratio) / (chi_BX_ratio + nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2780          140.043209769871225     (((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)) - ((chi_AX_ratio^2) * (rB_rX_ratio * nB)))
2781          140.04326100567539      (((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)) - ((chi_BX_ratio * chi_AX_ratio)^2))
2782          140.043482241285233     (((chi_AX_ratio - log_rA_rB_ratio) * (nB / chi_AX_ratio)) - ((1.0 / log_rA_rB_ratio) + (log_rA_rB_ratio / nB)))
2783          140.043947208887744     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio^2)) * ((chi_BX_ratio + nB) - (chi_AX_ratio / log_rA_rB_ratio)))
2784          140.044005653396994     (((chi_BX_ratio + log_rA_rB_ratio) - (1.0 / log_rA_rB_ratio)) - ((chi_AX_ratio / nB) + (log_rA_rB_ratio / rB_rX_ratio)))
2785          140.044244289698725     (((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio + nB)) + ((rB_rX_ratio / chi_AX_ratio) + (1.0 / rB_rX_ratio)))
2786          140.044386392425395     (((chi_BX_ratio - rB_rX_ratio) + (chi_AX_ratio - log_rA_rB_ratio)) * ((chi_AX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
2787          140.044671264195813     (((chi_BX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)) + ((chi_AX_ratio * nB) + (chi_AX_ratio - nB)))
2788          140.044760177029929     (((chi_BX_ratio * rB_rX_ratio) + (chi_AX_ratio / nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2789          140.044855691919054     (((chi_BX_ratio^2) - (chi_AX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / chi_AX_ratio) - (rB_rX_ratio * nB)))
2790          140.045026798917206     (((chi_AX_ratio / log_rA_rB_ratio) + (chi_AX_ratio / nB)) + ((log_rA_rB_ratio / chi_AX_ratio) / (chi_AX_ratio * rB_rX_ratio)))
2791          140.045430720147976     (((chi_BX_ratio - log_rA_rB_ratio) + (rB_rX_ratio^2)) * ((chi_BX_ratio + nB) - (1.0 / log_rA_rB_ratio)))
2792          140.045615728523956     (((chi_BX_ratio * chi_AX_ratio) * (log_rA_rB_ratio - nB)) + ((chi_BX_ratio / log_rA_rB_ratio) - (chi_BX_ratio - log_rA_rB_ratio)))
2793          140.04613573790175      (((chi_BX_ratio + rB_rX_ratio) + (rB_rX_ratio * nB)) - ((chi_AX_ratio / log_rA_rB_ratio) + (log_rA_rB_ratio / chi_AX_ratio)))
2794          140.046150645668206     (((chi_BX_ratio * rB_rX_ratio) * chi_BX_ratio) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2795          140.047077731490845     (((chi_BX_ratio + chi_AX_ratio) - log_rA_rB_ratio) - ((chi_BX_ratio / log_rA_rB_ratio) / (rB_rX_ratio + nB)))
2796          140.047498502725944     (((chi_AX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((chi_BX_ratio / chi_AX_ratio) - (chi_BX_ratio + nB)))
2797          140.047514398924534     (((chi_BX_ratio + rB_rX_ratio) / (rB_rX_ratio - nB)) + ((chi_AX_ratio + log_rA_rB_ratio) - (1.0 / rB_rX_ratio)))
2798          140.047556077226318     (((chi_BX_ratio * chi_AX_ratio) * (chi_BX_ratio^2)) - ((chi_BX_ratio * chi_AX_ratio) / (log_rA_rB_ratio * nB)))
2799          140.047781477253466     (((chi_BX_ratio - log_rA_rB_ratio) + (chi_AX_ratio + rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2800          140.048733210705819     (((chi_BX_ratio - rB_rX_ratio) * (chi_AX_ratio + rB_rX_ratio)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2801          140.048751136391274     (((rB_rX_ratio / log_rA_rB_ratio) + (nB / rB_rX_ratio)) / ((rB_rX_ratio - nB) - nB))
2802          140.048782913268724     (((chi_BX_ratio * rB_rX_ratio) / (log_rA_rB_ratio - nB)) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
2803          140.048800747690791     (((chi_BX_ratio / rB_rX_ratio) / (rB_rX_ratio - nB)) + ((chi_BX_ratio^2) * (chi_AX_ratio * log_rA_rB_ratio)))
2804          140.048827035539375     (((chi_BX_ratio^2) - (chi_AX_ratio / log_rA_rB_ratio)) - ((log_rA_rB_ratio / chi_AX_ratio) + (log_rA_rB_ratio - rB_rX_ratio)))
2805          140.049181482925178     (((chi_BX_ratio / log_rA_rB_ratio) * (chi_BX_ratio^2)) * ((1.0 / chi_BX_ratio) - (log_rA_rB_ratio * nB)))
2806          140.049191944376616     (((chi_BX_ratio / log_rA_rB_ratio) / (chi_BX_ratio + nB)) - ((chi_BX_ratio - rB_rX_ratio) - (log_rA_rB_ratio / chi_AX_ratio)))
2807          140.049464463823028     (((chi_AX_ratio / log_rA_rB_ratio) / (rB_rX_ratio - nB)) - (1.0 / (chi_AX_ratio * rB_rX_ratio)))
2808          140.04955733480142      (((chi_BX_ratio - log_rA_rB_ratio) * (log_rA_rB_ratio * nB)) / ((chi_AX_ratio / nB) + (log_rA_rB_ratio - nB)))
2809          140.049992435866955     (((chi_AX_ratio * rB_rX_ratio) * (rB_rX_ratio * nB)) - ((rB_rX_ratio / log_rA_rB_ratio) + log_rA_rB_ratio))
2810          140.050705793617112     (((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)) - ((chi_AX_ratio + log_rA_rB_ratio) / (chi_AX_ratio^2)))
2811          140.050789489028261     (((chi_BX_ratio * chi_AX_ratio) - (1.0 / chi_AX_ratio)) + ((chi_AX_ratio / log_rA_rB_ratio) / (log_rA_rB_ratio - nB)))
2812          140.050888527989571     (((chi_AX_ratio + log_rA_rB_ratio) - (log_rA_rB_ratio / chi_AX_ratio)) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2813          140.050926185919081     (((chi_BX_ratio / log_rA_rB_ratio) + (1.0 / nB)) - ((chi_BX_ratio - log_rA_rB_ratio) * (chi_BX_ratio + nB)))
2814          140.050998701362005     (((chi_BX_ratio * rB_rX_ratio) * chi_AX_ratio) * ((1.0 / log_rA_rB_ratio) - (rB_rX_ratio + nB)))
2815          140.051129337585451     (((chi_BX_ratio + rB_rX_ratio) * chi_BX_ratio) * ((chi_BX_ratio * nB) - (1.0 / log_rA_rB_ratio)))
